t,node_id,sku,on_hand,backlog_external,backlog_children,pipeline_in,orders_to_parent,received,phase,demand,fulfilled_external,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
505,W1,SKU1,86.0,0.0,0.0,1276.0,374.0,341.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
505,W2,SKU1,0.0,0.0,608.0,1986.0,471.0,333.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
505,R1,SKU1,0.0,57.0,0.0,437.0,208.0,157.0,EOD,220,163.0,0.0,0.0,0.0,0.0,0.0
505,R2,SKU1,62.0,0.0,0.0,329.0,90.0,90.0,EOD,102,102.0,0.0,0.0,0.0,0.0,0.0
505,R3,SKU1,0.0,215.0,0.0,1094.0,478.0,165.0,EOD,340,125.0,0.0,0.0,0.0,0.0,0.0
506,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
506,W1,SKU1,48.0,0.0,8.0,1422.0,274.0,252.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
506,W2,SKU1,0.0,0.0,755.0,2126.0,478.0,331.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
506,R1,SKU1,0.0,4.0,0.0,437.0,155.0,200.0,EOD,147,143.0,0.0,0.0,0.0,0.0,0.0
506,R2,SKU1,59.0,0.0,0.0,327.0,95.0,92.0,EOD,95,95.0,0.0,0.0,0.0,0.0,0.0
506,R3,SKU1,0.0,180.0,0.0,1173.0,364.0,252.0,EOD,217,37.0,0.0,0.0,0.0,0.0,0.0
507,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
507,W1,SKU1,38.0,0.0,0.0,1448.0,250.0,248.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
507,W2,SKU1,0.0,0.0,819.0,2304.0,364.0,300.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
507,R1,SKU1,88.0,0.0,0.0,363.0,137.0,237.0,EOD,145,145.0,0.0,0.0,0.0,0.0,0.0
507,R2,SKU1,71.0,0.0,0.0,322.0,88.0,100.0,EOD,88,88.0,0.0,0.0,0.0,0.0,0.0
507,R3,SKU1,0.0,179.0,0.0,1243.0,293.0,230.0,EOD,229,50.0,0.0,0.0,0.0,0.0,0.0
508,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
508,W1,SKU1,40.0,0.0,0.0,1471.0,225.0,227.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
508,W2,SKU1,0.0,0.0,836.0,2392.0,293.0,276.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
508,R1,SKU1,156.0,0.0,0.0,300.0,132.0,200.0,EOD,132,132.0,0.0,0.0,0.0,0.0,0.0
508,R2,SKU1,113.0,0.0,0.0,273.0,95.0,137.0,EOD,95,95.0,0.0,0.0,0.0,0.0,0.0
508,R3,SKU1,0.0,126.0,0.0,1240.0,243.0,279.0,EOD,226,100.0,0.0,0.0,0.0,0.0,0.0
509,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
509,W1,SKU1,62.0,0.0,0.0,1447.0,227.0,249.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
509,W2,SKU1,0.0,0.0,779.0,2385.0,243.0,300.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
509,R1,SKU1,177.0,0.0,0.0,269.0,142.0,163.0,EOD,142,142.0,0.0,0.0,0.0,0.0,0.0
509,R2,SKU1,126.0,0.0,0.0,278.0,77.0,90.0,EOD,77,77.0,0.0,0.0,0.0,0.0,0.0
509,R3,SKU1,0.0,16.0,0.0,1207.0,166.0,333.0,EOD,223,207.0,0.0,0.0,0.0,0.0,0.0
510,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
510,W1,SKU1,143.0,0.0,0.0,1374.0,219.0,300.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
510,W2,SKU1,0.0,0.0,561.0,2244.0,166.0,384.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
510,R1,SKU1,140.0,0.0,0.0,274.0,174.0,137.0,EOD,174,174.0,0.0,0.0,0.0,0.0,0.0
510,R2,SKU1,121.0,0.0,0.0,260.0,100.0,95.0,EOD,100,100.0,0.0,0.0,0.0,0.0,0.0
510,R3,SKU1,37.0,0.0,0.0,1260.0,60.0,331.0,EOD,278,278.0,0.0,0.0,0.0,0.0,0.0
511,Supplier,SKU1,0.0,0.0,19.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
511,W1,SKU1,267.0,0.0,0.0,1176.0,293.0,398.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
511,W2,SKU1,0.0,0.0,226.0,2015.0,60.0,395.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
511,R1,SKU1,78.0,0.0,0.0,316.0,194.0,132.0,EOD,194,194.0,0.0,0.0,0.0,0.0,0.0
511,R2,SKU1,91.0,0.0,0.0,272.0,118.0,88.0,EOD,118,118.0,0.0,0.0,0.0,0.0,0.0
511,R3,SKU1,12.0,0.0,0.0,1355.0,0.0,300.0,EOD,325,325.0,0.0,0.0,0.0,0.0,0.0
512,Supplier,SKU1,0.0,0.0,12.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
512,W1,SKU1,247.0,0.0,18.0,1202.0,305.0,274.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
512,W2,SKU1,471.0,0.0,226.0,1604.0,0.0,471.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
512,R1,SKU1,0.0,18.0,0.0,368.0,238.0,142.0,EOD,238,220.0,0.0,0.0,0.0,0.0,0.0
512,R2,SKU1,109.0,0.0,0.0,277.0,95.0,95.0,EOD,77,77.0,0.0,0.0,0.0,0.0,0.0
512,R3,SKU1,0.0,10.0,0.0,1079.0,288.0,276.0,EOD,298,288.0,0.0,0.0,0.0,0.0,0.0
513,Supplier,SKU1,0.0,0.0,17.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
513,W1,SKU1,159.0,0.0,13.0,1252.0,338.0,250.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
513,W2,SKU1,449.0,0.0,14.0,1126.0,288.0,478.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
513,R1,SKU1,14.0,0.0,0.0,432.0,142.0,174.0,EOD,142,142.0,0.0,0.0,0.0,0.0,0.0
513,R2,SKU1,107.0,0.0,0.0,300.0,74.0,77.0,EOD,79,79.0,0.0,0.0,0.0,0.0,0.0
513,R3,SKU1,32.0,0.0,0.0,1279.0,46.0,300.0,EOD,258,258.0,0.0,0.0,0.0,0.0,0.0
514,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
514,W1,SKU1,155.0,0.0,0.0,1382.0,199.0,225.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
514,W2,SKU1,753.0,0.0,0.0,1050.0,46.0,364.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
514,R1,SKU1,52.0,0.0,0.0,380.0,156.0,194.0,EOD,156,156.0,0.0,0.0,0.0,0.0,0.0
514,R2,SKU1,126.0,0.0,0.0,287.0,68.0,100.0,EOD,81,81.0,0.0,0.0,0.0,0.0,0.0
514,R3,SKU1,170.0,0.0,0.0,955.0,232.0,384.0,EOD,246,246.0,0.0,0.0,0.0,0.0,0.0
515,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
515,W1,SKU1,158.0,0.0,0.0,1354.0,224.0,227.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
515,W2,SKU1,814.0,0.0,0.0,803.0,232.0,293.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
515,R1,SKU1,166.0,0.0,0.0,298.0,124.0,238.0,EOD,124,124.0,0.0,0.0,0.0,0.0,0.0
515,R2,SKU1,134.0,0.0,0.0,255.0,92.0,100.0,EOD,92,92.0,0.0,0.0,0.0,0.0,0.0
515,R3,SKU1,330.0,0.0,0.0,792.0,235.0,395.0,EOD,235,235.0,0.0,0.0,0.0,0.0,0.0
516,Supplier,SKU1,0.0,0.0,24.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
516,W1,SKU1,166.0,0.0,24.0,1354.0,240.0,200.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
516,W2,SKU1,822.0,0.0,0.0,792.0,235.0,243.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
516,R1,SKU1,190.0,0.0,0.0,256.0,142.0,142.0,EOD,118,118.0,0.0,0.0,0.0,0.0,0.0
516,R2,SKU1,164.0,0.0,0.0,247.0,70.0,100.0,EOD,70,70.0,0.0,0.0,0.0,0.0,0.0
516,R3,SKU1,139.0,0.0,0.0,1027.0,191.0,0.0,EOD,191,191.0,0.0,0.0,0.0,0.0,0.0
517,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
517,W1,SKU1,230.0,0.0,0.0,1318.0,188.0,300.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
517,W2,SKU1,797.0,0.0,0.0,861.0,191.0,166.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
517,R1,SKU1,179.0,0.0,0.0,266.0,143.0,156.0,EOD,167,167.0,0.0,0.0,0.0,0.0,0.0
517,R2,SKU1,170.0,0.0,0.0,230.0,81.0,87.0,EOD,81,81.0,0.0,0.0,0.0,0.0,0.0
517,R3,SKU1,389.0,0.0,0.0,718.0,250.0,500.0,EOD,250,250.0,0.0,0.0,0.0,0.0,0.0
518,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
518,W1,SKU1,306.0,0.0,0.0,1206.0,224.0,300.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
518,W2,SKU1,607.0,0.0,0.0,992.0,250.0,60.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
518,R1,SKU1,90.0,0.0,0.0,309.0,189.0,100.0,EOD,189,189.0,0.0,0.0,0.0,0.0,0.0
518,R2,SKU1,127.0,0.0,0.0,243.0,111.0,68.0,EOD,111,111.0,0.0,0.0,0.0,0.0,0.0
518,R3,SKU1,160.0,0.0,0.0,908.0,289.0,60.0,EOD,289,289.0,0.0,0.0,0.0,0.0,0.0
519,Supplier,SKU1,0.0,0.0,24.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
519,W1,SKU1,372.0,0.0,11.0,1051.0,324.0,355.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
519,W2,SKU1,318.0,0.0,0.0,1242.0,289.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
519,R1,SKU1,44.0,0.0,0.0,332.0,212.0,166.0,EOD,212,212.0,0.0,0.0,0.0,0.0,0.0
519,R2,SKU1,107.0,0.0,0.0,251.0,123.0,92.0,EOD,112,112.0,0.0,0.0,0.0,0.0,0.0
519,R3,SKU1,114.0,0.0,0.0,965.0,278.0,232.0,EOD,278,278.0,0.0,0.0,0.0,0.0,0.0
520,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
520,W1,SKU1,237.0,0.0,12.0,1200.0,311.0,199.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
520,W2,SKU1,328.0,0.0,0.0,1243.0,278.0,288.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
520,R1,SKU1,40.0,0.0,0.0,389.0,159.0,143.0,EOD,147,147.0,0.0,0.0,0.0,0.0,0.0
520,R2,SKU1,90.0,0.0,0.0,315.0,76.0,70.0,EOD,87,87.0,0.0,0.0,0.0,0.0,0.0
520,R3,SKU1,82.0,0.0,0.0,1008.0,267.0,235.0,EOD,267,267.0,0.0,0.0,0.0,0.0,0.0
521,Supplier,SKU1,0.0,0.0,11.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
521,W1,SKU1,190.0,0.0,0.0,1300.0,246.0,200.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
521,W2,SKU1,107.0,0.0,0.0,1475.0,267.0,46.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
521,R1,SKU1,53.0,0.0,0.0,371.0,164.0,189.0,EOD,176,176.0,0.0,0.0,0.0,0.0,0.0
521,R2,SKU1,67.0,0.0,0.0,310.0,104.0,81.0,EOD,104,104.0,0.0,0.0,0.0,0.0,0.0
521,R3,SKU1,0.0,0.0,0.0,1084.0,273.0,191.0,EOD,273,273.0,0.0,0.0,0.0,0.0,0.0
522,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
522,W1,SKU1,190.0,0.0,4.0,1293.0,257.0,264.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
522,W2,SKU1,66.0,0.0,0.0,1510.0,273.0,232.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
522,R1,SKU1,84.0,0.0,0.0,335.0,169.0,200.0,EOD,169,169.0,0.0,0.0,0.0,0.0,0.0
522,R2,SKU1,39.0,0.0,0.0,310.0,132.0,100.0,EOD,128,128.0,0.0,0.0,0.0,0.0,0.0
522,R3,SKU1,0.0,68.0,0.0,1107.0,318.0,250.0,EOD,318,250.0,0.0,0.0,0.0,0.0,0.0
523,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
523,W1,SKU1,73.0,0.0,0.0,1362.0,301.0,188.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
523,W2,SKU1,1.0,0.0,18.0,1548.0,318.0,235.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
523,R1,SKU1,84.0,0.0,0.0,333.0,171.0,171.0,EOD,171,171.0,0.0,0.0,0.0,0.0,0.0
523,R2,SKU1,72.0,0.0,0.0,312.0,97.0,134.0,EOD,101,101.0,0.0,0.0,0.0,0.0,0.0
523,R3,SKU1,0.0,37.0,0.0,1118.0,276.0,289.0,EOD,258,221.0,0.0,0.0,0.0,0.0,0.0
524,Supplier,SKU1,0.0,0.0,19.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
524,W1,SKU1,5.0,0.0,0.0,1462.0,269.0,200.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
524,W2,SKU1,0.0,0.0,102.0,1657.0,294.0,191.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
524,R1,SKU1,66.0,0.0,0.0,340.0,182.0,164.0,EOD,182,182.0,0.0,0.0,0.0,0.0,0.0
524,R2,SKU1,47.0,0.0,0.0,333.0,101.0,76.0,EOD,101,101.0,0.0,0.0,0.0,0.0,0.0
524,R3,SKU1,0.0,53.0,0.0,1032.0,378.0,278.0,EOD,294,241.0,0.0,0.0,0.0,0.0,0.0
525,Supplier,SKU1,0.0,0.0,12.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
525,W1,SKU1,71.0,0.0,1.0,1384.0,282.0,348.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
525,W2,SKU1,0.0,0.0,230.0,1707.0,372.0,250.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
525,R1,SKU1,30.0,0.0,0.0,353.0,205.0,169.0,EOD,205,205.0,0.0,0.0,0.0,0.0,0.0
525,R2,SKU1,36.0,0.0,0.0,333.0,112.0,100.0,EOD,111,111.0,0.0,0.0,0.0,0.0,0.0
525,R3,SKU1,0.0,100.0,0.0,1015.0,442.0,267.0,EOD,314,214.0,0.0,0.0,0.0,0.0,0.0
526,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
526,W1,SKU1,71.0,0.0,18.0,1366.0,317.0,300.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
526,W2,SKU1,0.0,0.0,383.0,1802.0,430.0,289.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
526,R1,SKU1,10.0,0.0,0.0,382.0,196.0,171.0,EOD,191,191.0,0.0,0.0,0.0,0.0,0.0
526,R2,SKU1,74.0,0.0,0.0,297.0,110.0,136.0,EOD,98,98.0,0.0,0.0,0.0,0.0,0.0
526,R3,SKU1,0.0,115.0,0.0,1031.0,441.0,273.0,EOD,288,173.0,0.0,0.0,0.0,0.0,0.0
527,Supplier,SKU1,0.0,0.0,17.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
527,W1,SKU1,28.0,0.0,24.0,1409.0,323.0,257.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
527,W2,SKU1,0.0,0.0,546.0,1954.0,441.0,278.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
527,R1,SKU1,36.0,0.0,0.0,400.0,152.0,182.0,EOD,156,156.0,0.0,0.0,0.0,0.0,0.0
527,R2,SKU1,63.0,0.0,0.0,300.0,118.0,97.0,EOD,108,108.0,0.0,0.0,0.0,0.0,0.0
527,R3,SKU1,8.0,0.0,0.0,1009.0,340.0,300.0,EOD,177,177.0,0.0,0.0,0.0,0.0,0.0
528,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
528,W1,SKU1,0.0,0.0,9.0,1492.0,253.0,257.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
528,W2,SKU1,0.0,0.0,619.0,2128.0,340.0,267.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
528,R1,SKU1,96.0,0.0,0.0,353.0,139.0,200.0,EOD,140,140.0,0.0,0.0,0.0,0.0,0.0
528,R2,SKU1,67.0,0.0,0.0,332.0,82.0,100.0,EOD,96,96.0,0.0,0.0,0.0,0.0,0.0
528,R3,SKU1,0.0,1.0,0.0,1084.0,274.0,192.0,EOD,201,200.0,0.0,0.0,0.0,0.0,0.0
529,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
529,W1,SKU1,70.0,0.0,0.0,1445.0,221.0,300.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
529,W2,SKU1,0.0,0.0,620.0,2195.0,274.0,273.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
529,R1,SKU1,149.0,0.0,0.0,292.0,147.0,200.0,EOD,147,147.0,0.0,0.0,0.0,0.0,0.0
529,R2,SKU1,64.0,0.0,0.0,323.0,94.0,100.0,EOD,103,103.0,0.0,0.0,0.0,0.0,0.0
529,R3,SKU1,33.0,0.0,0.0,1107.0,217.0,250.0,EOD,216,216.0,0.0,0.0,0.0,0.0,0.0
530,Supplier,SKU1,0.0,0.0,21.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
530,W1,SKU1,99.0,0.0,0.0,1375.0,262.0,270.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
530,W2,SKU1,0.0,0.0,537.0,2169.0,217.0,300.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
530,R1,SKU1,141.0,0.0,0.0,286.0,161.0,153.0,EOD,161,161.0,0.0,0.0,0.0,0.0,0.0
530,R2,SKU1,54.0,0.0,0.0,317.0,110.0,100.0,EOD,110,110.0,0.0,0.0,0.0,0.0,0.0
530,R3,SKU1,104.0,0.0,0.0,1118.0,135.0,289.0,EOD,218,218.0,0.0,0.0,0.0,0.0,0.0
531,Supplier,SKU1,0.0,0.0,17.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
531,W1,SKU1,120.0,0.0,10.0,1376.0,250.0,282.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
531,W2,SKU1,0.0,0.0,372.0,2069.0,152.0,300.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
531,R1,SKU1,124.0,0.0,0.0,308.0,156.0,139.0,EOD,156,156.0,0.0,0.0,0.0,0.0,0.0
531,R2,SKU1,83.0,0.0,0.0,285.0,113.0,132.0,EOD,103,103.0,0.0,0.0,0.0,0.0,0.0
531,R3,SKU1,145.0,0.0,0.0,1140.0,72.0,278.0,EOD,237,237.0,0.0,0.0,0.0,0.0,0.0
532,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
532,W1,SKU1,164.0,0.0,23.0,1326.0,269.0,300.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
532,W2,SKU1,0.0,0.0,60.0,1854.0,55.0,384.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
532,R1,SKU1,43.0,0.0,0.0,317.0,228.0,147.0,EOD,228,228.0,0.0,0.0,0.0,0.0,0.0
532,R2,SKU1,64.0,0.0,0.0,294.0,123.0,91.0,EOD,110,110.0,0.0,0.0,0.0,0.0,0.0
532,R3,SKU1,89.0,0.0,0.0,1257.0,11.0,267.0,EOD,323,323.0,0.0,0.0,0.0,0.0,0.0
533,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
533,W1,SKU1,130.0,0.0,0.0,1255.0,351.0,340.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
533,W2,SKU1,359.0,0.0,0.0,1479.0,11.0,430.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
533,R1,SKU1,0.0,11.0,0.0,384.0,215.0,161.0,EOD,215,204.0,0.0,0.0,0.0,0.0,0.0
533,R2,SKU1,44.0,0.0,0.0,346.0,91.0,94.0,EOD,114,114.0,0.0,0.0,0.0,0.0,0.0
533,R3,SKU1,56.0,0.0,0.0,1055.0,246.0,273.0,EOD,306,306.0,0.0,0.0,0.0,0.0,0.0
534,Supplier,SKU1,0.0,0.0,11.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
534,W1,SKU1,92.0,0.0,15.0,1353.0,306.0,253.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
534,W2,SKU1,554.0,0.0,0.0,1038.0,257.0,441.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
534,R1,SKU1,0.0,1.0,0.0,428.0,161.0,156.0,EOD,146,145.0,0.0,0.0,0.0,0.0,0.0
534,R2,SKU1,55.0,0.0,0.0,337.0,89.0,100.0,EOD,89,89.0,0.0,0.0,0.0,0.0,0.0
534,R3,SKU1,100.0,0.0,0.0,1001.0,256.0,300.0,EOD,256,256.0,0.0,0.0,0.0,0.0,0.0
535,Supplier,SKU1,0.0,0.0,6.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
535,W1,SKU1,27.0,0.0,0.0,1453.0,256.0,200.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
535,W2,SKU1,638.0,0.0,0.0,966.0,245.0,340.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
535,R1,SKU1,97.0,0.0,0.0,376.0,115.0,228.0,EOD,130,130.0,0.0,0.0,0.0,0.0,0.0
535,R2,SKU1,84.0,0.0,0.0,326.0,71.0,100.0,EOD,71,71.0,0.0,0.0,0.0,0.0,0.0
535,R3,SKU1,181.0,0.0,0.0,957.0,219.0,300.0,EOD,219,219.0,0.0,0.0,0.0,0.0,0.0
536,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
536,W1,SKU1,139.0,0.0,15.0,1432.0,180.0,283.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
536,W2,SKU1,712.0,0.0,19.0,937.0,219.0,274.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
536,R1,SKU1,171.0,0.0,0.0,276.0,141.0,200.0,EOD,126,126.0,0.0,0.0,0.0,0.0,0.0
536,R2,SKU1,136.0,0.0,0.0,251.0,94.0,146.0,EOD,94,94.0,0.0,0.0,0.0,0.0,0.0
536,R3,SKU1,375.0,0.0,0.0,773.0,209.0,384.0,EOD,190,190.0,0.0,0.0,0.0,0.0,0.0
537,Supplier,SKU1,0.0,0.0,19.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
537,W1,SKU1,139.0,0.0,0.0,1362.0,235.0,250.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
537,W2,SKU1,684.0,0.0,0.0,937.0,228.0,200.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
537,R1,SKU1,201.0,0.0,0.0,256.0,131.0,176.0,EOD,146,146.0,0.0,0.0,0.0,0.0,0.0
537,R2,SKU1,119.0,0.0,0.0,254.0,108.0,91.0,EOD,108,108.0,0.0,0.0,0.0,0.0,0.0
537,R3,SKU1,223.0,0.0,0.0,930.0,204.0,71.0,EOD,223,223.0,0.0,0.0,0.0,0.0,0.0
538,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
538,W1,SKU1,177.0,0.0,8.0,1328.0,239.0,269.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
538,W2,SKU1,653.0,0.0,4.0,1015.0,185.0,169.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
538,R1,SKU1,148.0,0.0,0.0,287.0,153.0,100.0,EOD,153,153.0,0.0,0.0,0.0,0.0,0.0
538,R2,SKU1,101.0,0.0,0.0,265.0,115.0,89.0,EOD,107,107.0,0.0,0.0,0.0,0.0,0.0
538,R3,SKU1,150.0,0.0,0.0,884.0,323.0,246.0,EOD,319,319.0,0.0,0.0,0.0,0.0,0.0
539,Supplier,SKU1,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
539,W1,SKU1,275.0,0.0,23.0,1216.0,268.0,351.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
539,W2,SKU1,381.0,0.0,0.0,1145.0,323.0,55.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
539,R1,SKU1,74.0,0.0,0.0,284.0,230.0,156.0,EOD,230,230.0,0.0,0.0,0.0,0.0,0.0
539,R2,SKU1,46.0,0.0,0.0,294.0,141.0,71.0,EOD,126,126.0,0.0,0.0,0.0,0.0,0.0
539,R3,SKU1,58.0,0.0,0.0,955.0,344.0,256.0,EOD,348,348.0,0.0,0.0,0.0,0.0,0.0
540,Supplier,SKU1,0.0,0.0,23.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
540,W1,SKU1,181.0,0.0,0.0,1184.0,371.0,300.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
540,W2,SKU1,37.0,0.0,0.0,1445.0,367.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
540,R1,SKU1,24.0,0.0,0.0,383.0,181.0,131.0,EOD,181,181.0,0.0,0.0,0.0,0.0,0.0
540,R2,SKU1,12.0,0.0,0.0,364.0,105.0,94.0,EOD,128,128.0,0.0,0.0,0.0,0.0,0.0
