,date,item_id,normal_price,price,quantity,store_id
1893,2024-07-09,389412076801,139.0,100.0,1.0,1
1894,2024-07-09,d63b63612407,179.0,140.0,1.0,1
1895,2024-07-09,bc2f82a22e11,199.0,150.0,5.0,1
1896,2024-07-09,95879f411e24,199.0,150.0,1.0,1
1897,2024-07-09,f0c2857afa61,199.0,150.0,1.0,1
1898,2024-07-09,dd94e2bc5601,199.0,150.0,5.0,1
1899,2024-07-09,e7ff6ea67040,239.0,180.0,4.0,1
1900,2024-07-09,3a95d538a917,249.0,190.0,1.0,1
1901,2024-07-09,44c942fe217c,569.0,470.0,5.0,1
1902,2024-07-09,74d6ed799e21,579.0,480.0,1.0,1
1903,2024-07-09,851410d2704b,649.0,550.0,5.0,1
1904,2024-07-09,a6b6bfbc73b9,799.0,680.0,4.0,1
1905,2024-07-10,bc2f82a22e11,199.0,150.0,4.0,1
1906,2024-07-10,95879f411e24,199.0,150.0,2.0,1
1907,2024-07-10,f0c2857afa61,199.0,150.0,1.0,1
1908,2024-07-10,e7ff6ea67040,239.0,180.0,8.0,1
1909,2024-07-10,3a95d538a917,249.0,190.0,3.0,1
1910,2024-07-10,e60d890f2812,419.0,380.0,1.0,1
1911,2024-07-10,74d6ed799e21,579.0,480.0,3.0,1
1912,2024-07-10,f611e25fa53a,599.0,490.0,1.0,1
1913,2024-07-10,851410d2704b,649.0,550.0,9.0,1
1914,2024-07-10,a6b6bfbc73b9,799.0,680.0,1.0,1
1915,2024-07-11,bc2f82a22e11,199.0,150.0,5.0,1
1916,2024-07-11,95879f411e24,199.0,150.0,1.0,1
1917,2024-07-11,f0c2857afa61,199.0,150.0,1.0,1
1918,2024-07-11,dd94e2bc5601,199.0,150.0,2.0,1
1919,2024-07-11,e7ff6ea67040,239.0,180.0,5.0,1
1920,2024-07-11,3a95d538a917,249.0,190.0,4.0,1
1921,2024-07-11,e60d890f2812,419.0,380.0,2.0,1
1922,2024-07-11,44c942fe217c,569.0,470.0,1.0,1
1923,2024-07-11,74d6ed799e21,579.0,480.0,1.0,1
1924,2024-07-11,f611e25fa53a,599.0,490.0,1.0,1
1925,2024-07-11,851410d2704b,659.0,550.0,4.0,1
1926,2024-07-11,383eda871fca,759.0,650.0,1.0,1
1927,2024-07-12,bc2f82a22e11,199.0,150.0,5.0,1
1928,2024-07-12,dd94e2bc5601,199.0,150.0,2.0,1
1929,2024-07-12,4cf0bb777594,559.0,460.0,1.0,1
1930,2024-07-12,851410d2704b,659.0,550.0,1.0,1
1931,2024-07-12,75a435426869,749.0,650.0,1.0,1
1932,2024-07-13,f0c2857afa61,199.0,150.0,1.0,1
1933,2024-07-13,e60d890f2812,419.0,380.0,2.0,1
1934,2024-07-13,44c942fe217c,569.0,470.0,2.0,1
1935,2024-07-13,383eda871fca,759.0,650.0,1.0,1
1936,2024-07-14,bc2f82a22e11,199.0,150.0,1.0,1
1937,2024-07-14,dd94e2bc5601,199.0,150.0,1.0,1
1938,2024-07-14,e7ff6ea67040,239.0,180.0,2.0,1
1939,2024-07-14,44c942fe217c,569.0,470.0,1.0,1
1940,2024-07-14,851410d2704b,659.0,550.0,2.0,1
1941,2024-07-15,44c942fe217c,569.0,470.0,2.0,1
1942,2024-07-15,74d6ed799e21,579.0,480.0,1.0,1
1943,2024-07-15,851410d2704b,659.0,550.0,1.0,1
1944,2024-07-16,44c942fe217c,569.0,470.0,4.0,1
1945,2024-07-17,389412076801,139.0,100.0,1.0,1
1946,2024-07-17,dd94e2bc5601,199.0,150.0,2.0,1
1947,2024-07-18,389412076801,139.0,100.0,7.0,1
1948,2024-07-18,d63b63612407,179.0,140.0,1.0,1
1949,2024-07-18,95879f411e24,199.0,150.0,3.0,1
1950,2024-07-18,dd94e2bc5601,199.0,150.0,1.0,1
1951,2024-07-18,5ec8eafeb7ce,199.0,150.0,2.0,1
1952,2024-07-19,d63b63612407,179.0,140.0,1.0,1
1953,2024-07-19,f0c2857afa61,199.0,150.0,1.0,1
1954,2024-07-19,4cf0bb777594,559.0,460.0,1.0,1
1955,2024-07-19,a6b6bfbc73b9,799.0,680.0,1.0,1
1956,2024-07-20,44c942fe217c,569.0,470.0,3.0,1
1957,2024-07-21,389412076801,139.0,100.0,1.0,1
1958,2024-07-21,95879f411e24,199.0,150.0,1.0,1
1959,2024-07-21,17abde81f33d,489.0,390.0,2.0,1
1960,2024-07-24,bc2f82a22e11,199.0,150.0,6.0,1
1961,2024-07-24,95879f411e24,199.0,150.0,1.0,1
1962,2024-07-24,e60d890f2812,419.0,380.0,1.0,1
1963,2024-07-24,74d6ed799e21,579.0,480.0,6.0,1
1964,2024-07-25,bc2f82a22e11,199.0,150.0,3.0,1
1965,2024-07-25,95879f411e24,199.0,150.0,1.0,1
1966,2024-07-25,0e39cf5d57c1,199.0,150.0,1.0,1
1967,2024-07-26,bc2f82a22e11,199.0,150.0,3.0,1
1968,2024-07-27,bc2f82a22e11,199.0,150.0,2.0,1
1969,2024-07-27,e60d890f2812,419.0,380.0,2.0,1
1970,2024-07-28,383eda871fca,759.0,650.0,1.0,1
1971,2024-08-08,95879f411e24,199.0,150.0,1.0,1
1972,2024-08-08,5ec8eafeb7ce,199.0,150.0,1.0,1
1973,2024-08-08,59541dc4af68,199.0,150.0,1.0,1
1974,2024-08-08,07605df7333f,199.0,150.0,5.0,1
1975,2024-08-09,95879f411e24,199.0,150.0,1.0,1
1976,2024-08-10,95879f411e24,199.0,150.0,1.0,1
1977,2024-08-10,59541dc4af68,199.0,150.0,6.0,1
1978,2024-08-10,07605df7333f,199.0,150.0,3.0,1
1979,2024-08-11,389412076801,139.0,100.0,1.0,1
1980,2024-08-11,d63b63612407,179.0,150.0,2.0,1
1981,2024-08-11,95879f411e24,199.0,150.0,1.0,1
1982,2024-08-11,5ec8eafeb7ce,199.0,150.0,1.0,1
1983,2024-08-11,d60184cf6ca5,199.0,150.0,3.0,1
1984,2024-08-11,59541dc4af68,199.0,150.0,4.0,1
1985,2024-08-11,07605df7333f,199.0,150.0,3.0,1
1986,2024-08-11,74d6ed799e21,579.0,540.0,1.0,1
1987,2024-08-12,389412076801,139.0,100.0,4.0,1
1988,2024-08-12,d63b63612407,179.0,150.0,2.0,1
1989,2024-08-12,95879f411e24,199.0,150.0,3.0,1
1990,2024-08-12,dd94e2bc5601,199.0,150.0,4.0,1
1991,2024-08-12,d60184cf6ca5,199.0,150.0,2.0,1
1992,2024-08-12,07605df7333f,199.0,150.0,5.0,1
1993,2024-08-12,e60d890f2812,419.0,400.0,2.0,1
1994,2024-08-13,bc2f82a22e11,199.0,150.0,1.0,1
1995,2024-08-13,95879f411e24,199.0,150.0,1.0,1
1996,2024-08-13,f0c2857afa61,199.0,150.0,1.0,1
1997,2024-08-13,dd94e2bc5601,199.0,150.0,3.0,1
1998,2024-08-13,59541dc4af68,199.0,150.0,5.0,1
1999,2024-08-13,07605df7333f,199.0,150.0,1.0,1
2000,2024-08-14,f0c2857afa61,199.0,150.0,1.0,1
2001,2024-08-15,389412076801,139.0,100.0,1.0,1
2002,2024-08-15,d63b63612407,179.0,150.0,2.0,1
2003,2024-08-15,f0c2857afa61,199.0,150.0,2.0,1
2004,2024-08-15,dd94e2bc5601,199.0,150.0,3.0,1
2005,2024-08-15,d60184cf6ca5,199.0,150.0,12.0,1
2006,2024-08-15,59541dc4af68,199.0,150.0,3.0,1
2007,2024-08-15,07605df7333f,199.0,150.0,4.0,1
2008,2024-08-17,d60184cf6ca5,199.0,150.0,2.0,1
2009,2024-08-17,07605df7333f,199.0,150.0,7.0,1
2010,2024-08-18,dd94e2bc5601,199.0,150.0,1.0,1
2011,2024-08-18,d60184cf6ca5,199.0,150.0,6.0,1
2012,2024-08-18,e60d890f2812,419.0,400.0,1.0,1
2013,2024-08-19,bc2f82a22e11,199.0,150.0,3.0,1
2014,2024-08-19,dd94e2bc5601,199.0,150.0,5.0,1
2015,2024-08-19,d60184cf6ca5,199.0,150.0,7.0,1
2016,2024-08-19,07605df7333f,199.0,150.0,4.0,1
2017,2024-08-19,e60d890f2812,419.0,400.0,1.0,1
2018,2024-08-20,bc2f82a22e11,199.0,150.0,6.0,1
2019,2024-08-20,dd94e2bc5601,199.0,150.0,4.0,1
2020,2024-08-20,5ec8eafeb7ce,199.0,150.0,1.0,1
2021,2024-08-20,d60184cf6ca5,199.0,150.0,6.0,1
2022,2024-08-20,07605df7333f,199.0,150.0,1.0,1
2023,2024-08-22,bc2f82a22e11,199.0,150.0,4.0,1
2024,2024-08-22,95879f411e24,199.0,150.0,1.0,1
2025,2024-08-22,dd94e2bc5601,199.0,150.0,4.0,1
2026,2024-08-22,5ec8eafeb7ce,199.0,150.0,1.0,1
2027,2024-08-22,d60184cf6ca5,199.0,150.0,4.0,1
2028,2024-08-22,07605df7333f,199.0,150.0,3.0,1
2029,2024-08-23,95879f411e24,199.0,150.0,1.0,1
2030,2024-08-23,dd94e2bc5601,199.0,150.0,1.0,1
2031,2024-08-23,d60184cf6ca5,199.0,150.0,13.0,1
2032,2024-08-24,95879f411e24,199.0,150.0,1.0,1
2033,2024-08-24,f0c2857afa61,199.0,150.0,1.0,1
2034,2024-08-24,dd94e2bc5601,199.0,150.0,1.0,1
2035,2024-08-24,d60184cf6ca5,199.0,150.0,5.0,1
2036,2024-08-24,07605df7333f,199.0,150.0,1.0,1
2037,2024-08-24,44c942fe217c,569.0,500.0,1.0,1
2038,2024-08-25,95879f411e24,199.0,150.0,1.0,1
2039,2024-08-25,d60184cf6ca5,199.0,150.0,7.0,1
2040,2024-08-25,07605df7333f,199.0,150.0,2.0,1
2041,2024-08-25,3a95d538a917,249.0,200.0,3.0,1
2042,2024-08-25,e60d890f2812,419.0,400.0,1.0,1
2043,2024-08-25,44c942fe217c,569.0,500.0,7.0,1
2044,2024-08-25,383eda871fca,759.0,700.0,3.0,1
2045,2024-08-26,e60d890f2812,419.0,400.0,1.0,1
2046,2024-08-26,44c942fe217c,569.0,500.0,1.0,1
2047,2024-08-26,383eda871fca,759.0,700.0,2.0,1
2048,2024-08-27,07605df7333f,199.0,150.0,4.0,1
2049,2024-08-28,3a95d538a917,249.0,200.0,1.0,1
2050,2024-08-28,74d6ed799e21,579.0,540.0,2.0,1
2051,2024-08-31,d63b63612407,189.0,150.0,1.0,1
2052,2024-08-31,bc2f82a22e11,199.0,150.0,1.0,1
2053,2024-08-31,dd94e2bc5601,199.0,150.0,2.0,1
2054,2024-08-31,d60184cf6ca5,199.0,150.0,1.0,1
2055,2024-09-03,389412076801,159.0,100.0,2.0,1
2056,2024-09-03,f0c2857afa61,199.0,106.81,1.0,1
2057,2024-09-03,d60184cf6ca5,199.0,110.23,3.0,1
2058,2024-09-03,bc2f82a22e11,199.0,119.99,5.0,1
2059,2024-09-03,dd94e2bc5601,199.0,128.38,5.0,1
2060,2024-09-03,5ec8eafeb7ce,199.0,130.0,1.0,1
2061,2024-09-03,44c942fe217c,599.0,265.87,46.0,1
2062,2024-09-03,9f45a49e5ee4,1059.0,748.31,1.0,1
2063,2024-09-04,bc2f82a22e11,199.0,119.99,1.0,1
2064,2024-09-04,44c942fe217c,599.0,265.87,3.0,1
2065,2024-09-05,389412076801,159.0,100.0,4.0,1
2066,2024-09-05,3a95d538a917,249.0,102.66,3.0,1
2067,2024-09-05,f0c2857afa61,199.0,106.81,3.0,1
2068,2024-09-05,d60184cf6ca5,199.0,110.23,7.0,1
2069,2024-09-05,07605df7333f,199.0,112.67,3.0,1
2070,2024-09-05,bc2f82a22e11,199.0,119.99,4.0,1
2071,2024-09-05,dd94e2bc5601,199.0,128.38,4.0,1
2072,2024-09-05,d63b63612407,189.0,130.0,5.0,1
2073,2024-09-05,f611e25fa53a,639.0,339.95,3.0,1
2074,2024-09-05,383eda871fca,789.0,474.04,3.0,1
2075,2024-09-05,9f45a49e5ee4,1059.0,748.31,1.0,1
2076,2024-09-06,389412076801,159.0,100.0,5.0,1
2077,2024-09-06,d60184cf6ca5,199.0,110.23,11.0,1
2078,2024-09-06,bc2f82a22e11,199.0,119.99,3.0,1
2079,2024-09-06,d63b63612407,189.0,130.0,3.0,1
2080,2024-09-06,5ec8eafeb7ce,199.0,130.0,1.0,1
2081,2024-09-06,f611e25fa53a,639.0,339.95,6.0,1
2082,2024-09-12,3a95d538a917,249.0,102.66,1.0,1
2083,2024-09-12,f0c2857afa61,199.0,106.81,2.0,1
2084,2024-09-12,07605df7333f,199.0,112.67,6.0,1
2085,2024-09-12,dd94e2bc5601,199.0,128.38,2.0,1
2086,2024-09-12,d63b63612407,189.0,130.0,4.0,1
2087,2024-09-12,383eda871fca,789.0,474.04,1.0,1
2088,2024-09-14,389412076801,159.0,100.0,2.0,1
2089,2024-09-14,f0c2857afa61,199.0,106.81,1.0,1
2090,2024-09-14,d60184cf6ca5,199.0,110.23,7.0,1
2091,2024-09-14,07605df7333f,199.0,112.67,7.0,1
2092,2024-09-14,dd94e2bc5601,199.0,128.38,1.0,1
2093,2024-09-14,5ec8eafeb7ce,199.0,130.0,3.0,1
2094,2024-09-15,f0c2857afa61,199.0,106.81,3.0,1
2095,2024-09-15,d60184cf6ca5,199.0,110.23,4.0,1
2096,2024-09-15,07605df7333f,199.0,112.67,1.0,1
2097,2024-09-15,bc2f82a22e11,199.0,119.99,3.0,1
2098,2024-09-15,5ec8eafeb7ce,199.0,130.0,1.0,1
2099,2024-09-17,389412076801,159.0,100.0,1.0,1
2100,2024-09-17,d60184cf6ca5,199.0,110.23,3.0,1
2101,2024-09-17,07605df7333f,199.0,112.67,6.0,1
2102,2024-09-17,dd94e2bc5601,199.0,128.38,9.0,1
2103,2024-09-17,d63b63612407,189.0,130.0,1.0,1
2104,2024-09-17,75a435426869,769.0,399.73,1.0,1
2105,2024-09-19,d60184cf6ca5,199.0,110.23,5.0,1
2106,2024-09-19,07605df7333f,199.0,112.67,5.0,1
2107,2024-09-19,d63b63612407,189.0,130.0,10.0,1
2108,2024-09-19,5ec8eafeb7ce,199.0,130.0,1.0,1
2109,2024-09-19,383eda871fca,789.0,474.04,5.0,1
2110,2024-09-20,3a95d538a917,249.0,102.66,1.0,1
2111,2024-09-20,07605df7333f,199.0,112.67,6.0,1
2112,2024-09-20,dd94e2bc5601,199.0,128.38,8.0,1
2113,2024-09-20,d63b63612407,189.0,130.0,5.0,1
2114,2024-09-20,44c942fe217c,599.0,265.87,1.0,1
2115,2024-09-20,383eda871fca,789.0,474.04,5.0,1
2116,2024-09-21,d60184cf6ca5,199.0,110.23,1.0,1
2117,2024-09-21,07605df7333f,199.0,112.67,3.0,1
2118,2024-09-21,d63b63612407,189.0,130.0,4.0,1
2119,2024-09-21,44c942fe217c,599.0,265.87,1.0,1
2120,2024-09-21,383eda871fca,789.0,474.04,3.0,1
2121,2024-09-22,07605df7333f,199.0,112.67,1.0,1
2122,2024-09-22,d63b63612407,189.0,130.0,1.0,1
2123,2024-09-22,59541dc4af68,199.0,150.0,1.0,1
2124,2024-09-22,44c942fe217c,599.0,265.87,2.0,1
2125,2024-09-22,383eda871fca,789.0,474.04,3.0,1
2126,2024-09-23,59541dc4af68,199.0,150.0,3.0,1
2127,2024-09-25,389412076801,159.0,100.0,1.0,1
2128,2024-09-25,5ec8eafeb7ce,199.0,130.0,1.0,1
2129,2024-09-25,59541dc4af68,199.0,150.0,3.0,1
2130,2024-09-25,44c942fe217c,599.0,265.87,4.0,1
15106,2022-08-28,ebf771e2bec9,289.0,130.0,7.0,1
15107,2022-08-28,1b3367edc2a7,269.0,198.0,2.0,1
15108,2022-08-28,02dced2f71f3,309.0,210.0,6.0,1
15109,2022-08-28,da2fef765dce,459.0,334.0,2.0,1
15119,2022-08-29,91a0c1494ef6,149.0,61.2,10.0,1
15120,2022-08-29,0e39cf5d57c1,149.0,64.7,5.0,1
15121,2022-08-29,389412076801,179.0,65.0,2.0,1
15122,2022-08-29,95879f411e24,189.0,73.7,6.0,1
15123,2022-08-29,bc2f82a22e11,189.0,79.2,8.0,1
15124,2022-08-29,772976e34f2d,159.9,79.8,3.0,1
15125,2022-08-29,3cb1c969dd01,189.0,83.1,2.0,1
15126,2022-08-29,dce876058095,149.9,90.0,1.0,1
15127,2022-08-29,584cbff2b783,159.9,90.0,1.0,1
15128,2022-08-29,e7ff6ea67040,179.0,108.7,6.0,1
15129,2022-08-29,ebf771e2bec9,289.0,130.0,8.0,1
15130,2022-08-29,bfe4db97c9d4,519.0,180.1,3.0,1
15131,2022-08-29,1b3367edc2a7,269.0,198.0,1.0,1
15132,2022-08-29,02dced2f71f3,309.0,210.0,1.0,1
15133,2022-08-29,fb45888e228e,499.0,299.0,4.0,1
15134,2022-08-29,f049b16ba53a,699.0,314.4,2.0,1
15135,2022-08-29,da2fef765dce,459.0,334.0,1.0,1
15159,2022-08-31,772976e34f2d,159.9,79.8,5.0,1
15160,2022-08-31,584cbff2b783,159.9,90.0,1.0,1
15161,2022-08-31,1b3367edc2a7,269.0,198.0,1.0,1
15162,2022-08-31,da2fef765dce,459.0,334.0,1.0,1
15163,2022-08-30,772976e34f2d,159.9,79.8,2.0,1
15164,2022-08-30,ebf771e2bec9,289.0,130.0,2.0,1
15165,2022-08-30,02dced2f71f3,309.0,210.0,2.0,1
15166,2022-08-30,da2fef765dce,459.0,334.0,1.0,1
15167,2022-08-30,4ded9e2e446d,619.0,427.4,1.0,1
15168,2022-09-03,389412076801,179.0,65.0,1.0,1
15169,2022-09-03,0e39cf5d57c1,149.0,75.0,8.0,1
15170,2022-09-03,3cb1c969dd01,189.0,80.0,3.0,1
15171,2022-09-03,291d60da77b1,549.0,350.0,1.0,1
15172,2022-09-03,9f45a49e5ee4,879.0,600.0,2.0,1
15173,2022-09-02,118f7e5cc636,149.0,65.0,7.0,1
15174,2022-09-02,389412076801,179.0,65.0,12.0,1
15175,2022-09-02,91a0c1494ef6,149.0,65.0,16.0,1
15176,2022-09-02,95879f411e24,189.0,75.0,7.0,1
15177,2022-09-02,0e39cf5d57c1,149.0,75.0,20.0,1
15178,2022-09-02,d63b63612407,159.0,80.0,6.0,1
15179,2022-09-02,bc2f82a22e11,189.0,80.0,8.0,1
15180,2022-09-02,3cb1c969dd01,189.0,80.0,12.0,1
15181,2022-09-02,3a95d538a917,229.0,95.0,3.0,1
15182,2022-09-02,8b52df27c241,199.0,100.0,12.0,1
15183,2022-09-02,e7ff6ea67040,179.0,110.0,3.0,1
15184,2022-09-02,f0c2857afa61,199.0,110.0,2.0,1
15185,2022-09-02,bfe4db97c9d4,519.0,199.0,2.0,1
15186,2022-09-02,17abde81f33d,469.0,300.0,2.0,1
15187,2022-09-02,291d60da77b1,549.0,350.0,3.0,1
15188,2022-09-02,4ded9e2e446d,619.0,430.0,1.0,1
15189,2022-09-04,118f7e5cc636,149.0,65.0,3.0,1
15190,2022-09-04,389412076801,179.0,65.0,2.0,1
15191,2022-09-04,91a0c1494ef6,149.0,65.0,1.0,1
15192,2022-09-04,95879f411e24,189.0,75.0,1.0,1
15193,2022-09-04,0e39cf5d57c1,149.0,75.0,5.0,1
15194,2022-09-04,d63b63612407,159.0,80.0,3.0,1
15195,2022-09-04,bc2f82a22e11,189.0,80.0,3.0,1
15196,2022-09-04,3cb1c969dd01,189.0,80.0,1.0,1
15197,2022-09-04,8b52df27c241,199.0,100.0,3.0,1
15198,2022-09-04,f0c2857afa61,199.0,110.0,1.0,1
15199,2022-09-04,bfe4db97c9d4,519.0,199.0,8.0,1
15200,2022-09-04,17abde81f33d,469.0,300.0,2.0,1
15201,2022-09-04,291d60da77b1,549.0,350.0,1.0,1
15202,2022-09-04,4ded9e2e446d,619.0,430.0,2.0,1
15203,2022-09-06,389412076801,179.0,65.0,5.0,1
15204,2022-09-06,91a0c1494ef6,149.0,65.0,8.0,1
15205,2022-09-06,0e39cf5d57c1,149.0,75.0,3.0,1
15206,2022-09-06,bc2f82a22e11,189.0,80.0,4.0,1
15207,2022-09-06,3cb1c969dd01,189.0,80.0,9.0,1
15208,2022-09-06,772976e34f2d,159.9,85.0,5.0,1
15209,2022-09-06,f0c2857afa61,199.0,110.0,3.0,1
15210,2022-09-05,118f7e5cc636,149.0,65.0,2.0,1
15211,2022-09-05,389412076801,179.0,65.0,13.0,1
15212,2022-09-05,91a0c1494ef6,149.0,65.0,19.0,1
15213,2022-09-05,95879f411e24,189.0,75.0,5.0,1
15214,2022-09-05,0e39cf5d57c1,149.0,75.0,32.0,1
15215,2022-09-05,d63b63612407,159.0,80.0,1.0,1
15216,2022-09-05,bc2f82a22e11,189.0,80.0,11.0,1
15217,2022-09-05,3cb1c969dd01,189.0,80.0,20.0,1
15218,2022-09-05,772976e34f2d,159.9,85.0,4.0,1
15219,2022-09-05,8b52df27c241,199.0,100.0,2.0,1
15220,2022-09-05,f0c2857afa61,199.0,110.0,12.0,1
15221,2022-09-05,17abde81f33d,469.0,300.0,6.0,1
15222,2022-09-05,99f1adc283c4,479.0,330.0,5.0,1
15223,2022-09-05,291d60da77b1,549.0,350.0,1.0,1
15224,2022-09-05,4ded9e2e446d,619.0,430.0,2.0,1
15225,2022-09-05,9f45a49e5ee4,879.0,600.0,3.0,1
15226,2022-09-07,772976e34f2d,159.9,85.0,3.0,1
15227,2022-09-07,1b3367edc2a7,269.0,199.0,5.0,1
15228,2022-09-07,da2fef765dce,459.0,350.0,1.0,1
15229,2022-09-08,389412076801,179.0,65.0,1.0,1
15230,2022-09-08,91a0c1494ef6,149.0,65.0,3.0,1
15231,2022-09-08,3cb1c969dd01,189.0,80.0,2.0,1
15232,2022-09-08,f0c2857afa61,199.0,110.0,1.0,1
15233,2022-09-08,99f1adc283c4,479.0,330.0,1.0,1
15234,2022-09-08,da2fef765dce,459.0,350.0,5.0,1
15235,2022-09-11,772976e34f2d,159.9,85.0,1.0,1
15237,2022-09-09,91a0c1494ef6,149.0,65.0,2.0,1
15238,2022-09-09,95879f411e24,189.0,75.0,1.0,1
15239,2022-09-09,3cb1c969dd01,189.0,80.0,3.0,1
15240,2022-09-09,772976e34f2d,159.9,85.0,1.0,1
15241,2022-09-09,3a95d538a917,229.0,95.0,4.0,1
15242,2022-09-12,400d2909c512,471.0,338.5,1.0,1
15243,2022-09-12,10f8da2cfebd,520.0,374.0,1.0,1
15244,2022-09-15,389412076801,179.0,65.0,5.0,1
15245,2022-09-15,91a0c1494ef6,149.0,65.0,2.0,1
15246,2022-09-15,0e39cf5d57c1,129.0,75.0,3.0,1
15247,2022-09-15,d63b63612407,159.0,80.0,2.0,1
15248,2022-09-15,bc2f82a22e11,189.0,80.0,2.0,1
15249,2022-09-15,3cb1c969dd01,189.0,80.0,5.0,1
15250,2022-09-15,f0c2857afa61,199.0,110.0,2.0,1
15251,2022-09-15,da2fef765dce,459.0,350.0,3.0,1
15252,2022-09-16,bc2f82a22e11,189.0,80.0,1.0,1
15253,2022-09-18,389412076801,179.0,65.0,4.0,1
15254,2022-09-18,95879f411e24,189.0,75.0,1.0,1
15255,2022-09-18,3cb1c969dd01,189.0,80.0,5.0,1
15256,2022-09-25,118f7e5cc636,149.0,65.0,4.0,1
15257,2022-09-25,389412076801,179.0,65.0,2.0,1
15258,2022-09-25,91a0c1494ef6,149.0,65.0,4.0,1
15259,2022-09-25,d63b63612407,159.0,80.0,1.0,1
15260,2022-09-25,3cb1c969dd01,189.0,80.0,5.0,1
15261,2022-09-25,3a95d538a917,229.0,95.0,3.0,1
15262,2022-09-25,8b52df27c241,199.0,100.0,10.0,1
15263,2022-09-25,17abde81f33d,469.0,300.0,3.0,1
15264,2022-09-20,772976e34f2d,149.9,85.0,3.0,1
15265,2022-09-22,118f7e5cc636,149.0,65.0,3.0,1
15266,2022-09-22,389412076801,179.0,65.0,5.0,1
15267,2022-09-22,91a0c1494ef6,149.0,65.0,1.0,1
15268,2022-09-22,95879f411e24,189.0,75.0,1.0,1
15269,2022-09-22,d63b63612407,159.0,80.0,2.0,1
15270,2022-09-22,3cb1c969dd01,189.0,80.0,3.0,1
15271,2022-09-22,772976e34f2d,149.9,85.0,1.0,1
15272,2022-09-22,8b52df27c241,199.0,100.0,11.0,1
15273,2022-09-22,e7ff6ea67040,199.0,110.0,9.0,1
15274,2022-09-22,74d6ed799e21,519.0,350.0,1.0,1
15275,2022-09-19,389412076801,179.0,65.0,5.0,1
15276,2022-09-19,91a0c1494ef6,149.0,65.0,7.0,1
15277,2022-09-19,95879f411e24,189.0,75.0,9.0,1
15278,2022-09-19,bc2f82a22e11,189.0,80.0,1.0,1
15279,2022-09-19,772976e34f2d,149.9,85.0,7.0,1
15280,2022-09-19,e7ff6ea67040,199.0,110.0,8.0,1
15281,2022-09-23,389412076801,179.0,65.0,4.0,1
15282,2022-09-23,91a0c1494ef6,149.0,65.0,1.0,1
15283,2022-09-23,95879f411e24,189.0,75.0,3.0,1
15284,2022-09-23,d63b63612407,159.0,80.0,1.0,1
15285,2022-09-23,bc2f82a22e11,189.0,80.0,4.0,1
15286,2022-09-23,3cb1c969dd01,189.0,80.0,6.0,1
15287,2022-09-23,3a95d538a917,229.0,95.0,3.0,1
15288,2022-09-23,e7ff6ea67040,199.0,110.0,14.0,1
15289,2022-09-23,17abde81f33d,469.0,300.0,2.0,1
15290,2022-09-26,389412076801,179.0,65.0,5.0,1
15291,2022-09-26,95879f411e24,189.0,75.0,2.0,1
15292,2022-09-26,3cb1c969dd01,189.0,80.0,3.0,1
15293,2022-09-26,3a95d538a917,229.0,95.0,2.0,1
15294,2022-09-26,e7ff6ea67040,199.0,110.0,18.0,1
15295,2022-09-24,3cb1c969dd01,189.0,80.0,1.0,1
15296,2022-09-24,3a95d538a917,229.0,95.0,1.0,1
15297,2022-09-29,95879f411e24,189.0,75.0,2.0,1
15298,2022-09-29,3cb1c969dd01,189.0,80.0,7.0,1
15299,2022-09-29,986dbd10687c,149.9,80.0,9.0,1
15300,2022-09-29,3a95d538a917,229.0,95.0,6.0,1
15301,2022-09-29,301ab3da516b,169.9,100.0,3.0,1
15302,2022-09-29,e7ff6ea67040,199.0,110.0,6.0,1
15303,2022-09-29,029f72f6913c,169.9,110.0,2.0,1
15304,2022-09-29,75c7ffa4eebc,189.9,120.0,6.0,1
15305,2022-09-29,74d6ed799e21,519.0,350.0,2.0,1
15306,2022-09-30,91a0c1494ef6,149.0,65.0,1.0,1
15307,2022-09-30,95879f411e24,189.0,75.0,1.0,1
15308,2022-09-30,d63b63612407,159.0,80.0,3.0,1
15309,2022-09-30,3cb1c969dd01,189.0,80.0,1.0,1
15310,2022-09-30,986dbd10687c,149.9,80.0,7.0,1
15311,2022-09-30,3a95d538a917,229.0,95.0,1.0,1
15312,2022-09-30,029f72f6913c,169.9,110.0,3.0,1
15313,2022-09-30,75c7ffa4eebc,189.9,120.0,3.0,1
15314,2022-09-30,74d6ed799e21,519.0,350.0,3.0,1
15315,2022-09-27,95879f411e24,189.0,75.0,3.0,1
15316,2022-09-27,3cb1c969dd01,189.0,80.0,5.0,1
15317,2022-09-27,3a95d538a917,229.0,95.0,2.0,1
15318,2022-09-27,e7ff6ea67040,199.0,110.0,16.0,1
15319,2022-09-27,74d6ed799e21,519.0,350.0,1.0,1
15320,2022-10-05,75c7ffa4eebc,189.9,120.0,1.0,1
15321,2022-10-04,389412076801,179.0,65.0,4.0,1
15322,2022-10-04,91a0c1494ef6,149.0,65.0,8.0,1
15323,2022-10-04,95879f411e24,189.0,75.0,2.0,1
15324,2022-10-04,986dbd10687c,149.9,80.0,3.0,1
15325,2022-10-04,3a95d538a917,229.0,85.0,1.0,1
15326,2022-10-04,301ab3da516b,169.9,100.0,2.0,1
15327,2022-10-04,e7ff6ea67040,199.0,110.0,9.0,1
15328,2022-10-04,029f72f6913c,169.9,110.0,2.0,1
15329,2022-10-04,75c7ffa4eebc,189.9,120.0,5.0,1
