,item_id,date,store_id
7120,0378668ef701,2022-12-27,1
7121,f5cf9beddc1d,2022-12-27,1
7122,2fbfc1595039,2022-12-25,1
7123,a25ea5a18810,2022-12-27,1
7124,d772be844448,2022-12-27,1
7125,7564233ed28b,2022-12-27,1
7126,84fbd1b92b61,2023-02-08,1
7127,6b4cbf41da39,2022-12-26,1
7128,180470efff12,2023-01-11,1
7129,da5646be3ec3,2023-01-12,1
7130,ec50f809fb60,2023-01-22,1
7131,2b44ed7265a6,2022-12-29,1
7132,207ec54aa5a4,2022-12-29,1
7133,1cf5e05bfcfb,2023-01-18,1
7134,90de9c45d8f4,2023-01-18,1
7135,b2c9105715a8,2023-01-18,1
7136,5820f64f224c,2023-01-11,1
7137,b31ebd83a3f8,2023-01-11,1
7138,426119980986,2023-01-11,1
7139,e3b8d62f1d4c,2023-02-02,1
7140,b20602f6c5bc,2023-02-02,1
7141,843eaa321299,2023-01-19,1
7142,fe867f0f5c2b,2024-04-08,1
7143,d6cad2955771,2024-03-13,1
7144,214abe4fe20a,2024-04-11,1
7145,c19b83d45328,2024-05-08,1
7146,a7fcf79a814f,2023-01-31,1
7147,4906066d41e9,2023-01-26,1
7148,cc6e75821bf5,2023-11-15,1
7149,790f2bc2ab42,2019-10-17,1
7150,57f6f314c80c,2023-01-29,1
7151,8b6d77a72984,2023-01-29,1
7152,648115e0fb11,2023-01-29,1
7153,fdefd0745786,2023-01-19,1
7154,e0ad825e8a2c,2023-01-19,1
7155,e6e2ab7e485c,2023-01-17,1
7156,aeb62b82a1fc,2023-01-19,1
7157,133bfe5846f5,2023-01-17,1
7158,edf209e93fcc,2023-01-17,1
7159,d96ac446f791,2023-01-17,1
7160,6108556af2da,2023-01-17,1
7161,f4da151d1755,2023-01-17,1
7162,5943b5766d2a,2023-01-17,1
7163,eff0988cd252,2023-01-17,1
7164,738a8b908f49,2023-01-17,1
7165,25c1d8b2d6c6,2023-01-23,1
7166,0c9ddc7dbe0a,2023-01-29,1
7167,a82f8b0bc74d,2023-03-02,1
7168,c994f76a7838,2023-01-22,1
7169,646e3a1c32a4,2023-01-24,1
7170,d9a2451e252b,2023-01-24,1
7171,e51188d6e4cf,2023-01-24,1
7172,1c6f2f46cddc,2023-01-26,1
7173,55f4681a26ab,2023-01-26,1
7174,0ee462969f7e,2023-01-26,1
7175,4dd25512ed8e,2023-01-26,1
7176,eac2f498bf31,2023-01-26,1
7177,be102a18428e,2023-01-26,1
7178,8f9233c4f689,2023-01-26,1
7179,adec6c329672,2024-03-14,1
7180,7a675a977b18,2023-01-29,1
7181,f1042b5f3810,2023-02-01,1
7182,7af4528ef282,2023-02-14,1
7183,aa6ab317c1bc,2023-02-14,1
7184,70704984d519,2023-02-14,1
7185,ae41456d4f3d,2023-02-12,1
7186,7dcdd27f2c29,2023-03-02,1
7187,ba7bac17a13b,2023-02-07,1
7188,1f5b96752e43,2023-02-07,1
7189,480bd8ea305e,2023-02-07,1
7190,e5d71836b2b8,2023-02-12,1
7191,cd2ef7f49217,2023-02-19,1
7192,371f171c6b31,2023-02-16,1
7193,3026a39bd3a9,2023-02-16,1
7194,38d8633f943c,2023-02-16,1
7195,51d873e6aadb,2023-01-30,1
7196,dc9e8a3e6567,2023-01-30,1
7197,28e5e4b4031d,2023-01-30,1
7198,c53f487beefc,2024-09-13,1
7199,812cd86bf8a7,2023-01-31,1
7200,a5aebf13b209,2023-02-01,1
7201,5cb53f6b911d,2024-03-26,1
7202,53153160b3fa,2024-03-26,1
7203,73472a26df27,2023-03-01,1
7204,c282f628be86,2023-02-12,1
7205,15fb2b73ec2a,2023-03-02,1
7206,b5597b848f2b,2023-02-09,1
7207,6c50abea0b83,2023-06-01,1
7208,9e3448088962,2023-02-08,1
7209,dc4ea624e7d1,2023-02-08,1
7210,95da83ab8f75,2023-02-12,1
7211,343f2620a965,2023-02-19,1
7212,323273240e77,2023-02-19,1
7213,b5910cb10472,2024-09-23,1
7214,24dc788e8838,2023-02-16,1
7215,8c082b1eb3bf,2023-02-16,1
7216,3ae3647ddfae,2023-02-08,1
7217,4aa625381d82,2024-04-14,1
7218,3687d56c00e2,2023-02-08,1
7219,e4a9bf8b57f6,2023-02-19,1
7220,25b7f7bdb615,2023-02-28,1
7221,60b93eda822a,2024-09-23,1
7222,90d19d0fb2b2,2023-02-23,1
7223,b5f26c669614,2023-02-08,1
7224,95c6556e0d99,2024-09-05,1
7225,b7b19e9a8719,2023-02-13,1
7226,7080a38c0f96,2023-02-26,1
7227,54b358086882,2023-02-26,1
7228,7f894237889a,2023-02-26,1
7229,e6f7be50079b,2023-02-26,1
7230,5455800b6232,2023-02-26,1
7231,8f313ba42f9b,2023-02-26,1
7232,2315a265f21b,2023-02-21,1
7233,14eb2fb2a102,2023-04-27,1
7234,6e017e0bdd3e,2024-07-23,1
7235,96b65cfa0cee,2023-02-13,1
7236,60eb89c5c9ab,2023-03-02,1
7237,a1720cb28b22,2023-03-02,1
7238,c0c30941107e,2023-03-02,1
7239,6036be914389,2023-03-02,1
7240,7e044a2e909c,2024-09-25,1
7241,8b39462e321a,2024-09-25,1
7242,0aaed68d3e0d,2024-09-25,1
7243,63d1d3c50701,2023-03-02,1
7244,1080105bc6a9,2023-11-17,1
7245,953f6f4f821c,2023-03-02,1
7246,d751cba9911d,2023-03-02,1
7247,3ff9dbd5c564,2023-02-20,1
7248,b82a1a8de316,2023-03-13,1
7249,be2f9a99f304,2023-03-19,1
7250,0ec064cfad8c,2023-04-16,1
7251,7bb51e7ea3d7,2024-04-11,1
7252,1de3283c5a12,2023-02-28,1
7253,192e0540adaa,2023-02-27,1
7254,9c8f5155b2b3,2023-02-22,1
7255,488ddff6cdd6,2023-02-20,1
7256,c6772fe4e509,2023-02-22,1
7257,7390a33d7f34,2023-02-21,1
7258,fe178cb6850f,2023-02-16,1
7259,c18431a5a0ed,2024-05-05,1
7260,49eb48c187e1,2023-02-21,1
7261,4a850f3ec0dc,2023-02-19,1
7262,07fd314b1668,2023-02-19,1
7263,1afe839dd9c3,2023-02-19,1
7264,67f670b61e9e,2023-02-19,1
7265,dfd6089bddd7,2023-02-19,1
7266,3f89e56da9ff,2023-02-19,1
7267,9f5700d50404,2024-09-25,1
7268,886eed139491,2023-02-19,1
7269,105dc9741851,2023-02-19,1
7270,8fc9d6fa2785,2023-02-19,1
7271,994eca495f7f,2023-02-27,1
7272,12aaf219fe6b,2024-07-16,1
7273,4eb078d1aadb,2023-03-13,1
7274,713201765889,2023-02-20,1
7275,c639eb2c67fa,2023-02-26,1
7276,a091d58cbe4c,2023-02-26,1
7277,0bd1c4214eb8,2024-04-20,1
7278,960d59933601,2023-03-07,1
7279,e2cdd178ba96,2023-02-22,1
7280,1786d8b61d0e,2023-02-22,1
7281,acd0f3b088e6,2023-02-28,1
7282,f42fa257a98a,2023-03-16,1
7283,85537c0fec5e,2023-03-16,1
7284,489b8fc1e99c,2024-09-06,1
7285,c8868966f595,2024-09-06,1
7286,00a2fd4d1f78,2023-03-16,1
7287,9a95efc2a689,2024-09-12,1
7288,2db9bd44b526,2023-02-28,1
7289,9d59cee931e4,2023-03-20,1
7290,ec457f328311,2023-03-16,1
7291,3a845446579b,2023-02-27,1
7292,d8885fa38f58,2024-03-28,1
7293,ba560ca4ea32,2023-03-08,1
7294,d6fdfea77110,2023-03-05,1
7295,6dabe25f8d9f,2023-03-05,1
7296,bccdf54c5e35,2023-03-05,1
7297,e3bb18398626,2024-09-26,1
7298,d897180012c7,2023-03-05,1
7299,162665c6cd0f,2024-01-11,1
7300,4bd3e741ee8b,2023-03-07,1
7301,01e6b8e05725,2023-02-28,1
7302,234e581eca1e,2023-03-06,1
7303,32733e9be932,2023-03-06,1
7304,e2bfca1ce834,2024-05-06,1
7305,dc98a8766d95,2024-06-09,1
7306,52aab26bb3f2,2023-03-02,1
7307,a6c47c6539de,2023-03-02,1
7308,08c8e0aa396c,2024-02-27,1
7309,d20bf30688e7,2024-03-28,1
7310,7030e7b1b1a1,2023-03-02,1
7311,405cef53d704,2023-03-16,1
7312,45cd78a384ca,2023-03-21,1
7313,cb9e8b3b3636,2023-03-21,1
7314,73bc708d6310,2023-03-09,1
7315,e2a7baf372f8,2023-03-09,1
7316,8527eed4df3d,2024-03-22,1
7317,7824013519b9,2024-03-22,1
7318,a196086cd03c,2023-03-06,1
7319,badb5d267d60,2023-03-07,1
7320,c081a1b24715,2023-03-07,1
7321,a29a0901af38,2023-03-17,1
7322,a8f371f697cc,2023-03-26,1
7323,f42d014dd6e1,2023-03-07,1
7324,c8b1d6f9121f,2023-03-07,1
7325,db3011c2fb25,2023-03-20,1
7326,d8528f0fbb7a,2023-03-20,1
7327,ebfd2786bbcf,2023-03-20,1
7328,db6fc56d7612,2023-03-20,1
7329,5e43622e76ae,2023-03-13,1
7330,3a0ff8fd35b9,2023-03-12,1
7331,2f23c9778b82,2023-03-12,1
7332,b67ca79bac7e,2023-03-16,1
7333,ac86039f1a6f,2023-03-16,1
7334,a78a1605755b,2023-03-20,1
7335,418d3757e0c5,2023-03-20,1
7336,93117d2ca760,2023-03-21,1
7337,bb9851927d25,2023-03-20,1
7338,2a51a8123cf7,2023-04-05,1
7339,f7e2fe13cef2,2023-04-05,1
7340,757b871b8dbe,2023-04-05,1
7341,1237b40e6fd0,2023-05-11,1
7342,dad2d9867ac8,2023-04-09,1
7343,d35f93ada059,2023-05-03,1
7344,c02c84ba50f0,2023-05-25,1
7345,ac903e3c89da,2023-05-25,1
7346,82a9f8fbdb8c,2019-10-17,1
7347,09e78a45c7be,2023-03-21,1
7348,441a5ddc136c,2023-05-30,1
7349,c7387c6ec660,2023-05-30,1
7350,b21fe81b3181,2023-03-19,1
7351,51f52b0e2e5d,2023-03-26,1
7352,352ff71c422b,2023-03-19,1
7353,65ecbd4ee5c6,2023-05-11,1
7354,7c9ad6fd5146,2023-05-11,1
7355,f52c8a9fb12e,2023-05-11,1
7356,f3311be9a7ad,2023-03-29,1
7357,447ea62af391,2023-04-13,1
7358,c98e5fb82d2a,2023-03-29,1
7359,419803fe825b,2023-03-29,1
7360,6cafc2bd1271,2023-04-10,1
7361,7e5c5052f82b,2023-04-10,1
7362,ef5c77d4ad2f,2023-04-04,1
7363,54b5071f03e3,2023-03-27,1
7364,4f4f2915eed3,2023-03-20,1
7365,058d14cc6032,2023-03-20,1
7366,45b0d46a9045,2023-03-28,1
7367,741902719a81,2023-03-22,1
7368,4e986226d40b,2023-03-26,1
7369,8ff0896f83fc,2023-03-26,1
7370,4851e1ea41fa,2023-03-26,1
7371,f08fd5363a68,2023-03-26,1
7372,885f2c036559,2023-03-26,1
7373,e23f07c8b2ba,2023-04-10,1
7374,f2f8c057f2f0,2023-09-13,1
7375,97a4b405358d,2023-03-28,1
7376,b9724a235e4f,2023-03-28,1
7377,fbd671288071,2023-03-28,1
7378,93bcab7c17bf,2023-04-09,1
7379,d630e89a72af,2023-03-21,1
7380,40d94301a196,2024-04-05,1
7381,5f4c7b4bf284,2024-07-09,1
7382,ad69b26b166d,2023-04-10,1
7383,0bc7d64b7fab,2023-04-02,1
7384,6b59522f4cb1,2023-04-10,1
7385,81086b0ec00e,2023-03-28,1
7386,35df5820ab10,2023-03-28,1
7387,704beb682999,2023-03-29,1
7388,567d86a10520,2023-03-28,1
7389,26de7003dc05,2024-09-26,1
7390,1b78a586a7ff,2023-03-29,1
7391,b3971aca8660,2024-09-26,1
7392,8723bfee4bb6,2024-09-26,1
7393,596f9a9a9267,2023-03-31,1
7394,d6f3efac6825,2023-03-31,1
7395,72f0eb724922,2023-03-31,1
7396,8f035ef6c311,2023-04-16,1
7397,19af4085461e,2023-04-16,1
7398,f39743072074,2023-04-16,1
7399,0e91b28e7045,2023-04-16,1
7400,5633f47224cc,2023-04-16,1
7401,5aa9bbb068d0,2023-04-16,1
7402,be3ff7269088,2023-04-16,1
7403,23e021a71a0f,2023-04-16,1
7404,9821424fb474,2023-03-27,1
7405,337497fbe475,2023-04-05,1
7406,a6a4ffc83dd3,2023-12-17,1
7407,d726009ff53f,2023-12-05,1
7408,2f7f318b86cd,2023-12-19,1
7409,1b680aaee45b,2024-09-09,1
7410,a9b2034bc5b5,2023-03-27,1
7411,e2522c8c0503,2023-03-28,1
7412,3d86e6829ee5,2023-03-28,1
7413,449a56d51a5c,2023-04-13,1
7414,e8b0c5c3d475,2023-04-03,1
7415,0cc9e31ff2d9,2024-03-26,1
7416,ef2ba95a3ef9,2023-05-28,1
7417,381d2f3ed89a,2023-09-13,1
7418,5f2e31ea2bbe,2023-04-09,1
7419,1703c51d72cf,2023-04-09,1
7420,bb71cd415e48,2023-04-04,1
7421,4a6684dd99ec,2023-03-27,1
7422,1b25f6dd7409,2023-03-27,1
7423,42cc77c2d30b,2024-04-12,1
7424,02dfee9cab88,2024-04-12,1
7425,7ec2657cd2e7,2023-03-30,1
7426,042eb9c29e10,2023-03-30,1
7427,2ff026c8a304,2024-08-22,1
7428,38783f97aa05,2023-04-03,1
7429,105254f63a26,2023-04-03,1
7430,77ebcc86dab2,2023-04-03,1
7431,6e35f789737f,2023-04-06,1
7432,710a49e0bc4e,2023-04-06,1
7433,971750af54e3,2023-04-06,1
7434,d446bc35401e,2023-04-06,1
7435,92bb9f126cf6,2023-04-06,1
7436,e32502f7036f,2023-04-06,1
7437,3bbd69b74aaf,2023-04-06,1
7438,dfad1fe74002,2023-04-06,1
7439,8ebbb694f4fd,2023-04-06,1
7440,d27403fbb099,2023-04-06,1
7441,7ae629b22cc0,2023-04-06,1
7442,9518f1c4c1db,2023-04-06,1
7443,5f5fcc143a9f,2024-03-18,1
7444,eae8759efcac,2023-04-02,1
7445,ce42cab5654e,2023-12-01,1
7446,49033242eb93,2023-04-06,1
7447,c4c8f6b410a7,2023-04-06,1
7448,78384b5b4540,2023-12-10,1
7449,7a86e6ad04f5,2023-04-13,1
7450,afe101033c11,2023-09-13,1
7451,880b39cd31de,2024-04-14,1
7452,b0aea401859d,2023-03-30,1
7453,bb9cd6be6401,2023-04-09,1
7454,d0d823d8a1b6,2024-08-07,1
7455,c209ed82d791,2023-09-13,1
7456,3b842c3c84d7,2023-04-25,1
7457,1f6055c86674,2023-04-04,1
7458,73a3faa36c23,2023-04-06,1
7459,ee50f4db7a26,2023-04-06,1
7460,b709d9e48c87,2023-04-12,1
7461,eab440e47065,2023-04-12,1
7462,5cc7c0bcc9fd,2023-04-16,1
7463,dabbfc7a5398,2023-04-16,1
7464,630cb1d623af,2024-05-16,1
7465,338ad3c75e45,2024-05-24,1
7466,6e778b7819d5,2023-05-31,1
7467,c90cbd2aaa76,2024-05-14,1
7468,8e9d4de02c1a,2023-04-17,1
7469,83646a74184d,2023-04-17,1
7470,ac308a9142be,2023-04-13,1
7471,a4bb78c67c1a,2023-04-13,1
7472,1b66559875e1,2023-04-13,1
7473,72b515d1df03,2023-04-13,1
7474,5457074961e9,2024-09-26,1
7475,54aaca676837,2024-03-27,1
7476,cc292ab8a6b0,2023-04-09,1
7477,918615beda34,2023-05-03,1
7478,701bdab97c52,2023-04-09,1
7479,66a9f49d9a60,2023-04-09,1
7480,37430e7e9b6d,2023-04-09,1
7481,d09081ef13a2,2024-06-13,1
7482,31cf07a5f75e,2023-05-25,1
7483,b7d104b5edb6,2023-05-25,1
7484,d0a331909419,2023-04-10,1
7485,8a9591596ed6,2023-04-07,1
7486,f136b155e5b2,2023-04-07,1
7487,933d32624d93,2024-01-25,1
7488,268d95a2344e,2024-01-25,1
7489,2ed442e5d3a9,2023-04-10,1
7490,bf213ecb51be,2023-04-17,1
7491,2541ae355e93,2023-04-17,1
7492,b8198fb00848,2023-04-19,1
7493,b51f231275f8,2023-04-27,1
7494,59a94719f1b0,2023-04-14,1
7495,308fc0e950a1,2023-04-14,1
7496,bdf19c5b5155,2023-04-14,1
7497,b8f0e33e0819,2023-04-19,1
7498,303d4032e8b6,2023-04-19,1
7499,c6a8b9d6fa2d,2023-04-17,1
7500,37609b43aa0c,2024-05-15,1
7501,465de923b115,2023-04-10,1
7502,f2fd851c016e,2023-05-03,1
7503,3d1643414523,2023-05-03,1
7504,2f9b083f86d3,2023-04-10,1
7505,1f5b93302326,2023-04-10,1
7506,ba3271337fb5,2023-06-15,1
7507,beefda9a98c4,2023-04-23,1
7508,8f6d5186cd61,2023-06-02,1
7509,051ff37442a6,2023-04-23,1
7510,3f1387a6db1f,2023-06-02,1
7511,0306e09d928c,2023-04-12,1
7512,9d85d3f34486,2023-06-02,1
7513,60a2dfba1e4b,2023-04-12,1
7514,9454fb3e603d,2023-04-23,1
7515,0f94fc92fd3e,2023-04-23,1
7516,bf4ba6f27347,2023-04-12,1
7517,cdfc8b5fb303,2023-04-12,1
7518,8a1557a51ce1,2023-04-12,1
7519,0ecebe594928,2024-09-02,1
7520,ebccc860f037,2023-04-18,1
7521,e6f7fa3039f7,2023-04-17,1
7522,ccb3b46ae931,2023-09-13,1
7523,9c795aea6172,2024-03-20,1
7524,60170adc3b5d,2024-03-25,1
7525,dd94e2bc5601,2023-04-20,1
7526,78cba9948657,2023-04-23,1
7527,a789575c555f,2023-04-19,1
7528,278d9b7ff05a,2023-04-19,1
7529,293677d959c4,2023-04-19,1
7530,f355ae18f06c,2023-06-14,1
7531,6261bbfede9b,2023-04-23,1
7532,296b38a1a0ce,2023-04-18,1
7533,110a47e1ac6f,2023-04-20,1
7534,616549e58f6f,2023-04-25,1
7535,43d92eb4a393,2023-04-25,1
7536,557d9a93d1d5,2023-04-25,1
7537,faa491a38d36,2023-06-13,1
7538,49c3577bb08b,2024-01-31,1
7539,931a8a90483a,2023-04-17,1
7540,7060e9e731ee,2023-04-27,1
7541,5e24a6b9922e,2023-04-17,1
7542,90e9e72b4985,2023-04-27,1
7543,31e756c280aa,2023-04-20,1
7544,6744bcd5b596,2023-04-27,1
7545,a4577d85d50b,2023-04-19,1
7546,3c9eaf4966a5,2023-04-19,1
7547,bb03eab17568,2023-04-28,1
7548,de542bad9d8a,2023-04-28,1
7549,89578ee831fa,2023-04-18,1
7550,2412baae74da,2023-04-18,1
7551,9f972f27a1a4,2024-06-24,1
7552,35f346986cc2,2023-05-30,1
7553,ea062c37babd,2023-05-30,1
7554,a6c26a5deeb7,2023-05-30,1
7555,0449cbeaf64f,2023-05-30,1
7556,6138709790a5,2024-03-11,1
7557,a58abda6d5b4,2023-04-25,1
7558,29f84af8899b,2023-04-25,1
7559,2a402d9df35d,2023-04-25,1
7560,f787aa01904c,2023-09-13,1
7561,b02008cffa52,2024-09-26,1
7562,6a36bad625b6,2023-05-30,1
7563,bf3f95a89a97,2023-05-10,1
7564,ccdcd398fd2e,2023-04-26,1
7565,cf37d671b004,2023-04-26,1
7566,ac2e71039d9a,2024-02-13,1
7567,d804be762da0,2023-09-13,1
7568,f78e9d3e7f60,2023-09-13,1
7569,d84f9d182062,2023-09-13,1
7570,7dec09c6f50f,2023-09-13,1
7571,5aac65c2b5c0,2023-04-26,1
7572,2269cada2a79,2023-04-26,1
7573,2259e131a783,2023-06-01,1
7574,7ceb1de7750a,2023-06-16,1
7575,822b9c993b3b,2023-12-12,1
7576,ff77967e2e85,2023-06-16,1
7577,52abdcb8c903,2023-06-16,1
7578,435ac158ee29,2023-06-16,1
7579,5c67c95d8581,2023-06-16,1
7580,83f80155e787,2023-05-04,1
7581,b1efc37b829f,2024-09-09,1
7582,e8805a3cdfd6,2024-07-23,1
7583,362b2ecbbe37,2024-06-27,1
7584,adba492dcc51,2023-05-15,1
7585,f348a526fc48,2023-05-15,1
7586,4e5af75e7197,2024-08-13,1
7587,a4c69f849377,2023-09-13,1
7588,02f169ca1bf5,2024-01-23,1
7589,3cc6174447c6,2024-01-23,1
7590,a055b8c09a20,2024-01-23,1
7591,28443b5c53d6,2024-01-23,1
7592,5acd62b71e82,2023-05-03,1
7593,cd16be8b397f,2023-05-03,1
7594,ca15372278fe,2023-04-28,1
7595,70c915168a2d,2023-04-28,1
7596,1376ef82d0e5,2023-05-19,1
7597,77528aacdb54,2023-06-15,1
7598,d9a0a98deb79,2023-06-15,1
7599,f26048e91252,2023-06-15,1
7600,dc2dfd450a6f,2023-06-15,1
7601,f9cd86bccdf0,2023-05-24,1
7602,3f9696c4e34f,2023-05-10,1
7603,144a0f3bac0c,2023-04-26,1
7604,0f39c6d9e909,2023-06-15,1
7605,42f77f284eed,2023-06-15,1
7606,3f71a8c79684,2023-05-30,1
7607,8511a8c44107,2024-01-23,1
7608,c144dae8a201,2023-06-05,1
7609,ea928fe95b37,2023-05-03,1
7610,8cb8cb580113,2023-05-18,1
7611,acda0f0aa547,2024-03-29,1
7612,65711947cf0b,2023-05-18,1
7613,fc4d63f3c53a,2023-09-13,1
7614,ac81eba36b70,2024-09-18,1
7615,8aa2905cea03,2024-01-29,1
7616,e76b68e33835,2023-05-30,1
7617,ac21eb4876c4,2023-04-28,1
7618,89470919bd5e,2023-06-08,1
7619,f1ba30d53940,2023-05-03,1
7620,cf5578c84c5f,2023-11-06,1
7621,4f185c82f351,2024-08-13,1
7622,0df99cfa432d,2023-11-01,1
7623,8f937aeb4df8,2023-05-03,1
7624,ed451809f6e7,2023-11-01,1
7625,6fb72e5f6cdf,2023-05-11,1
7626,93d5e3a3dc14,2023-12-12,1
7627,d268c8d814f3,2023-05-11,1
7628,3697afecd785,2023-05-11,1
7629,bdb13aa4491c,2023-05-11,1
7630,622f259f5c7f,2023-05-18,1
7631,f6eaf64bbae2,2023-05-11,1
7632,c138d1de3a7a,2023-10-22,1
7633,14b4233d2639,2024-09-05,1
7634,be27b937ffe8,2023-06-14,1
7635,e89b84e389a8,2023-11-12,1
7636,c8dd8a7220c8,2023-05-09,1
7637,4d14ef3bbff9,2023-05-16,1
7638,9e1acdf0024f,2023-05-16,1
7639,47c2cd2da8c9,2023-05-22,1
7640,1b9a4af306ed,2023-05-17,1
7641,da7988442580,2023-05-24,1
7642,e87d8f2511d9,2023-05-17,1
7643,d864668a8dda,2023-05-22,1
7644,2280ece1b0f3,2023-05-22,1
7645,7d94abeab65c,2023-05-22,1
7646,8687e05c1b7d,2023-05-22,1
7647,48f21b0c5624,2023-05-22,1
7648,1fe0ed4befd8,2023-05-11,1
7649,3847046ed1cb,2023-05-21,1
7650,b3cb4a4853fa,2024-09-15,1
7651,438e89b47287,2024-09-15,1
7652,1b662a0662df,2023-05-17,1
7653,e90ee02a15a1,2023-10-06,1
7654,d3431d4afd59,2023-06-02,1
7655,8addd8419e37,2023-06-05,1
7656,827557cb9c3a,2024-07-19,1
7657,d62d8a0a6503,2023-05-18,1
7658,9a03d7ff3010,2023-05-18,1
7659,6b0ebfc1d51f,2024-08-29,1
7660,c156f13eaa60,2024-03-27,1
7661,6ad880628d60,2023-06-13,1
7662,649da4b36071,2023-05-23,1
7663,6520e5116b79,2023-06-13,1
7664,c86e015ba19c,2023-06-19,1
7665,d55041a570ba,2023-06-13,1
7666,bbc1e9e6455f,2023-06-06,1
7667,718a44e29d19,2023-05-31,1
7668,bd4dfd0eaf0f,2024-09-02,1
7669,cb0e6c11f9ce,2023-05-26,1
7670,3217e8bb400f,2023-05-19,1
7671,010c999f1acf,2023-10-03,1
7672,82f6bb11e36a,2024-09-16,1
7673,5c3eeb7aecab,2024-09-16,1
7674,70c94597c71d,2024-09-16,1
7675,1a2bbef23c1d,2024-09-16,1
7676,0fcc57edcb9b,2024-09-16,1
7677,32d776589444,2024-09-16,1
7678,63c68ba5ca80,2023-06-08,1
7679,495385f4b6bc,2024-03-14,1
7680,c5b811e400cc,2024-03-19,1
7681,0d8859923544,2023-05-24,1
7682,6a049ba54866,2023-05-31,1
7683,f78cb1bd4abb,2023-05-31,1
7684,a7cfa16d4da9,2023-06-13,1
7685,ab152a11c412,2023-06-06,1
7686,c5ac7252f110,2023-06-06,1
7687,54acf007ec70,2023-06-06,1
7688,13f20cf6471e,2023-06-06,1
7689,9be92bc17cc6,2023-06-06,1
7690,2f5a824c0583,2023-05-30,1
7691,17db969af01e,2023-05-30,1
7692,7aee5430e38d,2023-05-30,1
7693,8351d6626fab,2023-05-23,1
7694,4e5a01309827,2023-05-23,1
7695,255b1811a9e5,2023-12-05,1
7696,467aada297e3,2023-06-04,1
7697,092bc755c94c,2023-06-08,1
7698,69188a107409,2023-06-08,1
7699,e6001574ce29,2023-05-31,1
7700,9dbda3ef49cd,2023-05-30,1
7701,32e76800fd74,2023-06-08,1
7702,7d9f6b401993,2023-06-08,1
7703,dd19733625ab,2023-06-08,1
7704,acf1ad038682,2023-06-06,1
7705,6284a701fd4f,2023-06-06,1
7706,1de3874f4887,2023-06-06,1
7707,4849204b00e1,2023-05-30,1
7708,2f4ebcbe1361,2023-06-14,1
7709,a39bdc6317eb,2023-06-14,1
7710,89e8c0f75bb5,2023-06-14,1
7711,8edf3674a72f,2023-06-14,1
7712,7f2d858415ba,2023-06-22,1
7713,80c37b559c88,2023-09-13,1
7714,095432f54022,2023-09-29,1
7715,b7a57d260d83,2023-06-08,1
7716,6402e77c9d78,2023-06-08,1
7717,5dd7b32c1b74,2023-06-08,1
7718,57cb5e6c2983,2023-06-20,1
7719,46ed82474304,2023-05-30,1
7720,e328f835c803,2024-04-10,1
7721,78528cabbfc0,2023-06-13,1
7722,3f7db576c655,2023-06-06,1
7723,f56f0f815337,2024-06-10,1
7724,47c9a0f71927,2024-08-07,1
7725,92cbf69d4531,2023-06-07,1
7726,6efbe5a2b956,2024-07-03,1
7727,92926709c95c,2024-02-27,1
7728,db9b56387c87,2023-12-15,1
7729,d1a33e60025f,2023-12-15,1
7730,d5c30a05e87b,2023-06-13,1
7731,244c554344cb,2023-12-15,1
7732,52b833a8eeaf,2024-06-28,1
7733,fb4c6511597e,2023-06-04,1
7734,7ef3bb3eb2f8,2023-06-23,1
7735,3a5b578fa513,2023-06-23,1
7736,884f81426245,2023-06-23,1
7737,89754919c607,2023-06-16,1
7738,932e57f5d15e,2023-06-08,1
7739,7e99fdedc784,2024-06-12,1
7740,2d8d31eb7dce,2023-06-13,1
7741,ad04856a1777,2023-06-13,1
7742,5d68efaa353e,2023-06-26,1
7743,a2820d39e7b7,2023-06-09,1
7744,899328e2a815,2023-06-09,1
7745,0362eba4dbff,2023-06-09,1
7746,09d4a5cf9d67,2023-06-09,1
7747,1e999ee4bc41,2023-06-09,1
7748,cea5aa10f240,2023-06-09,1
7749,4c8cd25cb0b5,2023-09-13,1
7750,22641349f269,2023-06-26,1
7751,a7adfb9a08e2,2023-06-11,1
7752,e3300820812c,2023-06-11,1
7753,1a43423056c4,2024-08-05,1
7754,4b4ec00ac868,2023-06-08,1
7755,6917b505f2eb,2023-06-08,1
7756,cb6a857d11d0,2023-06-08,1
7757,eed7aec6f4eb,2023-06-08,1
7758,a825b30b08a6,2023-06-08,1
7759,7713b50a2dd9,2023-06-08,1
7760,a956fc43c8cd,2023-09-13,1
7761,dece0a555ee5,2023-06-09,1
7762,2264f1a90d98,2024-05-28,1
7763,67a01259982c,2023-06-27,1
7764,e27371827bd7,2023-06-15,1
7765,0b31a265d43e,2023-06-15,1
7766,667d35363326,2024-06-23,1
7767,f5819a3a2b74,2023-06-15,1
7768,a1c37aafa942,2023-06-21,1
7769,61fa7343ef56,2023-06-21,1
7770,6160a05b9ddd,2023-06-16,1
7771,a4628c88f90c,2023-06-16,1
7772,66dfd9bccc3a,2023-06-16,1
7773,3643d01270ce,2023-06-16,1
7774,de649107f718,2023-06-15,1
7775,71ab8b24484a,2023-06-13,1
7776,f10000b4a926,2023-06-13,1
7777,c42e98bb6b47,2023-06-13,1
7778,ef1a93ee6773,2023-06-13,1
7779,5aabf4a5c958,2023-06-13,1
7780,9fd7dbfc626d,2023-06-20,1
7781,0758ed35fb76,2023-06-13,1
7782,2445c6ba805d,2023-09-13,1
